ANNAISS;MNAISS;CODCOM;LBCOM;SEX;Prn;NRB;;
2006;;31555;TOULOUSE;FEMME;Alizee;6;;
2006;;31555;TOULOUSE;FEMME;Asma;6;;
2006;;31555;TOULOUSE;FEMME;Aya;6;;
2006;;31555;TOULOUSE;FEMME;Elora;6;;
2006;;31555;TOULOUSE;FEMME;Lilly;6;;
2006;;31555;TOULOUSE;FEMME;Nawel;6;;
2006;;31555;TOULOUSE;FEMME;Meriem;6;;
2006;;31555;TOULOUSE;FEMME;Lena;6;;
2006;;31555;TOULOUSE;HOMME;Matt;5;;
2006;;31555;TOULOUSE;HOMME;Maceo;5;;
2006;;31555;TOULOUSE;HOMME;Gianni;5;;
2006;;31555;TOULOUSE;HOMME;Leonard;5;;
2006;;31555;TOULOUSE;HOMME;Clovis;5;;
2006;;31555;TOULOUSE;HOMME;Zakaria;5;;
2006;;31555;TOULOUSE;HOMME;Marwan;5;;
2006;;31555;TOULOUSE;HOMME;Luka;5;;
2006;;31555;TOULOUSE;HOMME;Nabil;5;;
2006;;31555;TOULOUSE;HOMME;Tanguy;5;;
2006;;31555;TOULOUSE;HOMME;Ilies;5;;
2006;;31555;TOULOUSE;HOMME;Nadir;5;;
2006;;31555;TOULOUSE;HOMME;Angelo;5;;
2006;;31555;TOULOUSE;HOMME;Natan;5;;
2006;;31555;TOULOUSE;HOMME;Leo;5;;
2006;;31555;TOULOUSE;HOMME;Augustin;5;;
2006;;31555;TOULOUSE;HOMME;Kenny;5;;
2006;;31555;TOULOUSE;HOMME;Calvin;5;;
2006;;31555;TOULOUSE;HOMME;Ayman;5;;
2006;;31555;TOULOUSE;HOMME;Aymen;5;;
2006;;31555;TOULOUSE;HOMME;Isaac;5;;
2006;;31555;TOULOUSE;HOMME;Ahmed;5;;
2006;;31555;TOULOUSE;HOMME;Anton;5;;
2006;;31555;TOULOUSE;HOMME;Imad;5;;
2006;;31555;TOULOUSE;HOMME;Timothe;5;;
2006;;31555;TOULOUSE;HOMME;Kelian;5;;
2006;;31555;TOULOUSE;HOMME;Ilies;5;;
2006;;31555;TOULOUSE;HOMME;Evans;5;;
2006;;31555;TOULOUSE;HOMME;Flavien;5;;
2006;;31555;TOULOUSE;HOMME;Theodore;5;;
2006;;31555;TOULOUSE;HOMME;Marwane;5;;
2006;;31555;TOULOUSE;HOMME;Armand;5;;
2006;;31555;TOULOUSE;HOMME;Ryad;5;;
2006;;31555;TOULOUSE;HOMME;Alex;5;;
2006;;31555;TOULOUSE;HOMME;Sylvain;5;;
2006;;31555;TOULOUSE;HOMME;Octave;5;;
2006;;31555;TOULOUSE;HOMME;Angel;5;;
2006;;31555;TOULOUSE;HOMME;Mael;5;;
2006;;31555;TOULOUSE;HOMME;Swan;5;;
2006;;31555;TOULOUSE;HOMME;Antony;5;;
2006;;31555;TOULOUSE;HOMME;Sofian;5;;
2006;;31555;TOULOUSE;HOMME;Andy;5;;
2006;;31555;TOULOUSE;HOMME;Esteban;5;;
2006;;31555;TOULOUSE;HOMME;Edouard;5;;
2006;;31555;TOULOUSE;HOMME;Amir;5;;
2006;;31555;TOULOUSE;HOMME;Ludovic;5;;
2006;;31555;TOULOUSE;HOMME;Paco;5;;
2006;;31555;TOULOUSE;HOMME;Solal;5;;
2006;;31555;TOULOUSE;HOMME;Gauthier;5;;
2006;;31555;TOULOUSE;HOMME;Kenzo;5;;
2006;;31555;TOULOUSE;HOMME;Mattheo;5;;
2006;;31555;TOULOUSE;HOMME;Yohann;5;;
2006;;31555;TOULOUSE;HOMME;Emile;5;;
2006;;31555;TOULOUSE;HOMME;Adel;5;;
2006;;31555;TOULOUSE;HOMME;Aubin;5;;
2006;;31555;TOULOUSE;FEMME;Cecilia;5;;
2006;;31555;TOULOUSE;FEMME;Elena;5;;
2006;;31555;TOULOUSE;FEMME;Aubane;5;;
2006;;31555;TOULOUSE;FEMME;Ashley;5;;
2006;;31555;TOULOUSE;FEMME;Shaina;5;;
2006;;31555;TOULOUSE;FEMME;Josephine;5;;
2006;;31555;TOULOUSE;FEMME;Marianne;5;;
2006;;31555;TOULOUSE;FEMME;Lya;5;;
2006;;31555;TOULOUSE;FEMME;Amalia;5;;
2006;;31555;TOULOUSE;FEMME;Sophie;5;;
2006;;31555;TOULOUSE;FEMME;Ludivine;5;;
2006;;31555;TOULOUSE;FEMME;Albane;5;;
2006;;31555;TOULOUSE;FEMME;Angele;5;;
2006;;31555;TOULOUSE;FEMME;Ikram;5;;
2006;;31555;TOULOUSE;FEMME;Marilou;5;;
2006;;31555;TOULOUSE;FEMME;Cassandre;5;;
2006;;31555;TOULOUSE;FEMME;Joana;5;;
2006;;31555;TOULOUSE;FEMME;Lylou;5;;
2006;;31555;TOULOUSE;FEMME;Nell;5;;
2006;;31555;TOULOUSE;FEMME;Alycia;5;;
2006;;31555;TOULOUSE;FEMME;Laetitia;5;;
2006;;31555;TOULOUSE;FEMME;Leila;5;;
2006;;31555;TOULOUSE;FEMME;Emeline;5;;
2006;;31555;TOULOUSE;FEMME;Lauriane;5;;
2006;;31555;TOULOUSE;FEMME;Noelie;5;;
2006;;31555;TOULOUSE;FEMME;Abigaelle;5;;
2006;;31555;TOULOUSE;FEMME;Auriane;5;;
2006;;31555;TOULOUSE;FEMME;Violette;5;;
2006;;31555;TOULOUSE;FEMME;Ema;5;;
2006;;31555;TOULOUSE;FEMME;Emily;5;;
2006;;31555;TOULOUSE;FEMME;Zelie;5;;
2006;;31555;TOULOUSE;FEMME;Maria;5;;
2006;;31555;TOULOUSE;FEMME;Lucy;5;;
2006;;31555;TOULOUSE;FEMME;Dounia;5;;
2006;;31555;TOULOUSE;FEMME;Lou-Anne;5;;
2006;;31555;TOULOUSE;FEMME;Yasmina;5;;
2005;;31555;TOULOUSE;HOMME;Enzo;141;;
2005;;31555;TOULOUSE;FEMME;Emma;130;;
2005;;31555;TOULOUSE;FEMME;Clara;116;;
2005;;31555;TOULOUSE;HOMME;Clement;110;;
2005;;31555;TOULOUSE;HOMME;Lucas;103;;
2005;;31555;TOULOUSE;FEMME;Manon;97;;
2005;;31555;TOULOUSE;HOMME;Maxime;97;;
2005;;31555;TOULOUSE;HOMME;Thomas;93;;
2005;;31555;TOULOUSE;FEMME;Camille;92;;
2005;;31555;TOULOUSE;HOMME;Mathis;91;;
2005;;31555;TOULOUSE;HOMME;Theo;90;;
2005;;31555;TOULOUSE;HOMME;Paul;88;;
2005;;31555;TOULOUSE;FEMME;Lola;85;;
2005;;31555;TOULOUSE;HOMME;Hugo;85;;
2005;;31555;TOULOUSE;HOMME;Nathan;84;;
2005;;31555;TOULOUSE;FEMME;Sarah;83;;
2005;;31555;TOULOUSE;HOMME;Alexandre;80;;
2005;;31555;TOULOUSE;FEMME;Ines;80;;
2005;;31555;TOULOUSE;HOMME;Tom;79;;
2005;;31555;TOULOUSE;FEMME;Lucie;78;;
2005;;31555;TOULOUSE;FEMME;Chloe;77;;
2005;;31555;TOULOUSE;FEMME;Lisa;77;;
2005;;31555;TOULOUSE;HOMME;Raphael;77;;
2005;;31555;TOULOUSE;FEMME;Marie;76;;
2005;;31555;TOULOUSE;HOMME;Romain;71;;
2005;;31555;TOULOUSE;HOMME;Louis;71;;
2005;;31555;TOULOUSE;HOMME;Leo;71;;
2005;;31555;TOULOUSE;FEMME;Lea;70;;
2005;;31555;TOULOUSE;HOMME;Yanis;70;;
2005;;31555;TOULOUSE;FEMME;Mathilde;70;;
2005;;31555;TOULOUSE;HOMME;Jules;69;;
2005;;31555;TOULOUSE;FEMME;Julie;68;;
2005;;31555;TOULOUSE;HOMME;Quentin;67;;
2005;;31555;TOULOUSE;HOMME;Arthur;65;;
2005;;31555;TOULOUSE;FEMME;Jade;64;;
2005;;31555;TOULOUSE;FEMME;Anais;63;;
2005;;31555;TOULOUSE;FEMME;Carla;61;;
2005;;31555;TOULOUSE;FEMME;Louise;58;;
2005;;31555;TOULOUSE;HOMME;Axel;55;;
2005;;31555;TOULOUSE;HOMME;Mathieu;53;;
2005;;31555;TOULOUSE;HOMME;Baptiste;52;;
2005;;31555;TOULOUSE;FEMME;Eva;51;;
2005;;31555;TOULOUSE;FEMME;Pauline;51;;
2005;;31555;TOULOUSE;HOMME;Alexis;51;;
2005;;31555;TOULOUSE;FEMME;Juliette;50;;
2005;;31555;TOULOUSE;HOMME;Antoine;50;;
2005;;31555;TOULOUSE;FEMME;Oceane;49;;
2005;;31555;TOULOUSE;HOMME;Victor;48;;
2005;;31555;TOULOUSE;HOMME;Adrien;47;;
2005;;31555;TOULOUSE;HOMME;Dorian;47;;
2005;;31555;TOULOUSE;FEMME;Laura;47;;
2005;;31555;TOULOUSE;FEMME;Charlotte;47;;
2005;;31555;TOULOUSE;FEMME;Romane;46;;
2005;;31555;TOULOUSE;HOMME;Benjamin;46;;
2005;;31555;TOULOUSE;HOMME;Rayan;45;;
2005;;31555;TOULOUSE;HOMME;Pierre;45;;
2005;;31555;TOULOUSE;FEMME;Lou;45;;
2005;;31555;TOULOUSE;HOMME;Mohamed;45;;
2005;;31555;TOULOUSE;FEMME;Zoe;43;;
2005;;31555;TOULOUSE;FEMME;Justine;43;;
2005;;31555;TOULOUSE;HOMME;Gabriel;42;;
2005;;31555;TOULOUSE;HOMME;Nicolas;41;;
2005;;31555;TOULOUSE;HOMME;Noah;41;;
2005;;31555;TOULOUSE;FEMME;Lilou;41;;
2005;;31555;TOULOUSE;FEMME;Jeanne;40;;
2005;;31555;TOULOUSE;HOMME;Valentin;40;;
2005;;31555;TOULOUSE;FEMME;Emilie;38;;
2005;;31555;TOULOUSE;HOMME;Martin;37;;
2005;;31555;TOULOUSE;FEMME;Clemence;37;;
2005;;31555;TOULOUSE;HOMME;Matteo;37;;
2005;;31555;TOULOUSE;HOMME;Julien;37;;
2005;;31555;TOULOUSE;FEMME;Anna;36;;
2005;;31555;TOULOUSE;FEMME;Alice;36;;
2005;;31555;TOULOUSE;FEMME;Ambre;36;;
2005;;31555;TOULOUSE;HOMME;Bastien;35;;
2005;;31555;TOULOUSE;FEMME;Celia;35;;
2005;;31555;TOULOUSE;FEMME;Lina;34;;
2005;;31555;TOULOUSE;HOMME;Mateo;33;;
2005;;31555;TOULOUSE;FEMME;Nina;33;;
2005;;31555;TOULOUSE;FEMME;Maelys;33;;
2005;;31555;TOULOUSE;FEMME;Lena;33;;
2005;;31555;TOULOUSE;HOMME;Ethan;33;;
2005;;31555;TOULOUSE;HOMME;Corentin;32;;
2005;;31555;TOULOUSE;HOMME;Matheo;32;;
2005;;31555;TOULOUSE;HOMME;Florian;32;;
2005;;31555;TOULOUSE;FEMME;Morgane;31;;
2005;;31555;TOULOUSE;HOMME;Mael;30;;
2005;;31555;TOULOUSE;HOMME;Sacha;30;;
2005;;31555;TOULOUSE;FEMME;Margot;30;;
2005;;31555;TOULOUSE;HOMME;Samuel;29;;
2005;;31555;TOULOUSE;HOMME;Mathias;29;;
2005;;31555;TOULOUSE;HOMME;Adam;29;;
2005;;31555;TOULOUSE;FEMME;Alicia;28;;
2005;;31555;TOULOUSE;HOMME;Remi;28;;
2005;;31555;TOULOUSE;HOMME;Tristan;27;;
2005;;31555;TOULOUSE;FEMME;Elisa;27;;
2005;;31555;TOULOUSE;HOMME;Dylan;27;;
2005;;31555;TOULOUSE;FEMME;Ines;27;;
2005;;31555;TOULOUSE;HOMME;Maxence;26;;
2005;;31555;TOULOUSE;FEMME;Elise;26;;
2005;;31555;TOULOUSE;HOMME;Vincent;25;;
2005;;31555;TOULOUSE;HOMME;Anthony;25;;
2005;;31555;TOULOUSE;HOMME;Robin;25;;
2005;;31555;TOULOUSE;FEMME;Elsa;25;;
2005;;31555;TOULOUSE;FEMME;Maelle;25;;
2005;;31555;TOULOUSE;FEMME;Marion;24;;
2005;;31555;TOULOUSE;FEMME;Margaux;24;;
2005;;31555;TOULOUSE;HOMME;Simon;24;;
2005;;31555;TOULOUSE;FEMME;Amelie;24;;
2005;;31555;TOULOUSE;HOMME;Kylian;24;;
2005;;31555;TOULOUSE;HOMME;Noa;24;;
2005;;31555;TOULOUSE;HOMME;Titouan;23;;
2005;;31555;TOULOUSE;FEMME;Valentine;23;;
2005;;31555;TOULOUSE;HOMME;Sofiane;23;;
2005;;31555;TOULOUSE;HOMME;Gabin;23;;
2005;;31555;TOULOUSE;FEMME;Luna;22;;
2005;;31555;TOULOUSE;FEMME;Amandine;21;;
2005;;31555;TOULOUSE;FEMME;Marine;21;;
2005;;31555;TOULOUSE;HOMME;Guillaume;21;;
2005;;31555;TOULOUSE;HOMME;Mathys;21;;
2005;;31555;TOULOUSE;FEMME;Candice;21;;
2005;;31555;TOULOUSE;FEMME;Noemie;20;;
2005;;31555;TOULOUSE;FEMME;Eloise;20;;
2005;;31555;TOULOUSE;FEMME;Coralie;20;;
2005;;31555;TOULOUSE;HOMME;Esteban;20;;
2005;;31555;TOULOUSE;FEMME;Louane;20;;
2005;;31555;TOULOUSE;FEMME;Solene;20;;
2005;;31555;TOULOUSE;HOMME;Amine;20;;
2005;;31555;TOULOUSE;HOMME;Pablo;19;;
2005;;31555;TOULOUSE;FEMME;Fanny;19;;
2005;;31555;TOULOUSE;HOMME;Evan;19;;
2005;;31555;TOULOUSE;HOMME;Matthieu;19;;
2005;;31555;TOULOUSE;HOMME;Mehdi;18;;
2005;;31555;TOULOUSE;FEMME;Julia;18;;
2005;;31555;TOULOUSE;FEMME;Agathe;18;;
2005;;31555;TOULOUSE;FEMME;Salome;18;;
2005;;31555;TOULOUSE;HOMME;Killian;18;;
2005;;31555;TOULOUSE;HOMME;Lenny;18;;
2005;;31555;TOULOUSE;FEMME;Ilona;17;;
2005;;31555;TOULOUSE;HOMME;Eliot;17;;
2005;;31555;TOULOUSE;HOMME;Lilian;17;;
2005;;31555;TOULOUSE;HOMME;Noe;17;;
2005;;31555;TOULOUSE;FEMME;Lila;17;;
2005;;31555;TOULOUSE;FEMME;Lucile;17;;
2005;;31555;TOULOUSE;FEMME;Lana;17;;
2005;;31555;TOULOUSE;FEMME;Yasmine;17;;
2005;;31555;TOULOUSE;HOMME;Thibaut;16;;
2005;;31555;TOULOUSE;HOMME;Diego;16;;
2005;;31555;TOULOUSE;FEMME;Louna;16;;
2005;;31555;TOULOUSE;FEMME;Leonie;16;;
2005;;31555;TOULOUSE;FEMME;Sofia;16;;
2005;;31555;TOULOUSE;HOMME;Erwan;16;;
2005;;31555;TOULOUSE;HOMME;Matteo;16;;
2005;;31555;TOULOUSE;HOMME;Lorenzo;16;;
2005;;31555;TOULOUSE;FEMME;Chiara;15;;
2005;;31555;TOULOUSE;FEMME;Ninon;15;;
2005;;31555;TOULOUSE;FEMME;Loane;15;;
2005;;31555;TOULOUSE;FEMME;Manel;15;;
2005;;31555;TOULOUSE;HOMME;David;15;;
2005;;31555;TOULOUSE;HOMME;Matis;15;;
2005;;31555;TOULOUSE;FEMME;Coline;15;;
2005;;31555;TOULOUSE;HOMME;Loris;15;;
2005;;31555;TOULOUSE;HOMME;Guilhem;15;;
2005;;31555;TOULOUSE;FEMME;Rania;14;;
2005;;31555;TOULOUSE;FEMME;Clementine;14;;
2005;;31555;TOULOUSE;FEMME;Clarisse;14;;
2005;;31555;TOULOUSE;HOMME;Alex;14;;
2005;;31555;TOULOUSE;HOMME;Ugo;14;;
2005;;31555;TOULOUSE;HOMME;Arnaud;14;;
2005;;31555;TOULOUSE;HOMME;Ilan;14;;
2005;;31555;TOULOUSE;HOMME;William;14;;
2005;;31555;TOULOUSE;HOMME;Loic;14;;
2005;;31555;TOULOUSE;HOMME;Timeo;14;;
2005;;31555;TOULOUSE;FEMME;Sophie;14;;
2005;;31555;TOULOUSE;FEMME;Elea;14;;
2005;;31555;TOULOUSE;FEMME;Melissa;14;;
2005;;31555;TOULOUSE;HOMME;Aurelien;14;;
2005;;31555;TOULOUSE;FEMME;Alyssa;14;;
2005;;31555;TOULOUSE;HOMME;Aubin;14;;
2005;;31555;TOULOUSE;FEMME;Sara;14;;
2005;;31555;TOULOUSE;FEMME;Olivia;13;;
2005;;31555;TOULOUSE;FEMME;Claire;13;;
2005;;31555;TOULOUSE;FEMME;Adele;13;;
2005;;31555;TOULOUSE;FEMME;Lou-Anne;13;;
2005;;31555;TOULOUSE;FEMME;Axelle;13;;
2005;;31555;TOULOUSE;HOMME;Damien;13;;
2005;;31555;TOULOUSE;HOMME;Yacine;13;;
2005;;31555;TOULOUSE;HOMME;Ryan;13;;
2005;;31555;TOULOUSE;HOMME;Nino;13;;
2005;;31555;TOULOUSE;HOMME;Yann;13;;
2005;;31555;TOULOUSE;HOMME;Thibault;13;;
2005;;31555;TOULOUSE;HOMME;Aymeric;13;;
2005;;31555;TOULOUSE;FEMME;Alexandra;13;;
2005;;31555;TOULOUSE;HOMME;Milo;13;;
2005;;31555;TOULOUSE;HOMME;Sebastien;12;;
2005;;31555;TOULOUSE;HOMME;Julian;12;;
2005;;31555;TOULOUSE;HOMME;Augustin;12;;
2005;;31555;TOULOUSE;HOMME;Gael;12;;
2005;;31555;TOULOUSE;HOMME;Romeo;12;;
2005;;31555;TOULOUSE;HOMME;Eliott;12;;
2005;;31555;TOULOUSE;HOMME;Oscar;12;;
2005;;31555;TOULOUSE;HOMME;Nolan;12;;
2005;;31555;TOULOUSE;FEMME;Selma;12;;
2005;;31555;TOULOUSE;FEMME;Maeva;12;;
2005;;31555;TOULOUSE;FEMME;Enora;12;;
2005;;31555;TOULOUSE;FEMME;Charline;12;;
2005;;31555;TOULOUSE;FEMME;Meline;12;;
2005;;31555;TOULOUSE;HOMME;Jean;12;;
2005;;31555;TOULOUSE;HOMME;Gauthier;12;;
2005;;31555;TOULOUSE;FEMME;Lili;11;;
2005;;31555;TOULOUSE;FEMME;Estelle;11;;
2005;;31555;TOULOUSE;FEMME;Capucine;11;;
2005;;31555;TOULOUSE;FEMME;Anaelle;11;;
2005;;31555;TOULOUSE;FEMME;Perrine;11;;
2005;;31555;TOULOUSE;FEMME;Lise;11;;
2005;;31555;TOULOUSE;FEMME;Aurore;11;;
2005;;31555;TOULOUSE;FEMME;Alix;11;;
2005;;31555;TOULOUSE;FEMME;Mila;11;;
2005;;31555;TOULOUSE;HOMME;Ruben;11;;
2005;;31555;TOULOUSE;FEMME;Marianne;11;;
2005;;31555;TOULOUSE;FEMME;Andrea;11;;
2005;;31555;TOULOUSE;FEMME;Caroline;11;;
2005;;31555;TOULOUSE;FEMME;Faustine;11;;
2005;;31555;TOULOUSE;HOMME;Antonin;11;;
2005;;31555;TOULOUSE;HOMME;Etienne;11;;
2005;;31555;TOULOUSE;HOMME;Kevin;11;;
2005;;31555;TOULOUSE;HOMME;Thibaud;11;;
2005;;31555;TOULOUSE;HOMME;Younes;11;;
2005;;31555;TOULOUSE;HOMME;Marius;11;;
2005;;31555;TOULOUSE;HOMME;Nassim;11;;
2005;;31555;TOULOUSE;HOMME;Roman;11;;
2005;;31555;TOULOUSE;HOMME;Charles;11;;
2005;;31555;TOULOUSE;HOMME;Yohan;11;;
2005;;31555;TOULOUSE;HOMME;Elias;11;;
2005;;31555;TOULOUSE;HOMME;Loan;11;;
2005;;31555;TOULOUSE;HOMME;Lukas;11;;
2005;;31555;TOULOUSE;FEMME;Esther;10;;
2005;;31555;TOULOUSE;FEMME;Aya;10;;
2005;;31555;TOULOUSE;FEMME;Tessa;10;;
2005;;31555;TOULOUSE;FEMME;Kenza;10;;
2005;;31555;TOULOUSE;FEMME;Gabrielle;10;;
2005;;31555;TOULOUSE;FEMME;Clea;10;;
2005;;31555;TOULOUSE;FEMME;Mailys;10;;
2005;;31555;TOULOUSE;FEMME;Victoria;10;;
2005;;31555;TOULOUSE;FEMME;Alexia;10;;
2005;;31555;TOULOUSE;FEMME;Victoire;10;;
2005;;31555;TOULOUSE;FEMME;Heloise;10;;
2005;;31555;TOULOUSE;FEMME;Audrey;10;;
2005;;31555;TOULOUSE;FEMME;Imane;10;;
2005;;31555;TOULOUSE;FEMME;Ludivine;10;;
2005;;31555;TOULOUSE;HOMME;Gaspard;10;;
2005;;31555;TOULOUSE;HOMME;Tony;10;;
2005;;31555;TOULOUSE;HOMME;Rayane;10;;
2005;;31555;TOULOUSE;HOMME;Sylvain;10;;
2005;;31555;TOULOUSE;HOMME;Timothe;10;;
2005;;31555;TOULOUSE;HOMME;Jean-Baptiste;10;;
2005;;31555;TOULOUSE;HOMME;Morgan;10;;
2005;;31555;TOULOUSE;FEMME;Lison;10;;
2005;;31555;TOULOUSE;HOMME;Yannis;10;;
2005;;31555;TOULOUSE;HOMME;Ahmed;10;;
2005;;31555;TOULOUSE;HOMME;Timothee;10;;
2005;;31555;TOULOUSE;HOMME;Aaron;10;;
2005;;31555;TOULOUSE;HOMME;Yassine;10;;
2005;;31555;TOULOUSE;HOMME;Teo;10;;
2005;;31555;TOULOUSE;HOMME;Kilian;10;;
2005;;31555;TOULOUSE;HOMME;Walid;10;;
2005;;31555;TOULOUSE;FEMME;Cloe;9;;
2005;;31555;TOULOUSE;FEMME;Anissa;9;;
2005;;31555;TOULOUSE;FEMME;Lalie;9;;
2005;;31555;TOULOUSE;FEMME;Mae;9;;
2005;;31555;TOULOUSE;FEMME;Myriam;9;;
2005;;31555;TOULOUSE;HOMME;Benoit;9;;
2005;;31555;TOULOUSE;HOMME;Joris;9;;
2005;;31555;TOULOUSE;HOMME;Max;9;;
2005;;31555;TOULOUSE;HOMME;Leon;9;;
2005;;31555;TOULOUSE;FEMME;Tess;9;;
2005;;31555;TOULOUSE;FEMME;Anouk;9;;
2005;;31555;TOULOUSE;FEMME;Leane;9;;
2005;;31555;TOULOUSE;FEMME;Cecile;9;;
2005;;31555;TOULOUSE;FEMME;Maeva;9;;
2005;;31555;TOULOUSE;FEMME;Melanie;9;;
2005;;31555;TOULOUSE;FEMME;Shana;9;;
2005;;31555;TOULOUSE;FEMME;Louisa;9;;
2005;;31555;TOULOUSE;FEMME;Diane;9;;
2005;;31555;TOULOUSE;FEMME;Maylis;9;;
2005;;31555;TOULOUSE;FEMME;Melina;9;;
2005;;31555;TOULOUSE;HOMME;Jonathan;9;;
2005;;31555;TOULOUSE;FEMME;Assia;9;;
2005;;31555;TOULOUSE;HOMME;Jeremy;9;;
2005;;31555;TOULOUSE;HOMME;Alban;9;;
2005;;31555;TOULOUSE;HOMME;Bilal;9;;
2005;;31555;TOULOUSE;HOMME;Johan;9;;
2005;;31555;TOULOUSE;HOMME;Dimitri;9;;
2005;;31555;TOULOUSE;HOMME;Adrian;9;;
2005;;31555;TOULOUSE;HOMME;Jordan;9;;
2005;;31555;TOULOUSE;HOMME;Ayoub;9;;
2005;;31555;TOULOUSE;HOMME;Ulysse;9;;
2005;;31555;TOULOUSE;HOMME;Joan;9;;
2005;;31555;TOULOUSE;HOMME;Felix;9;;
2005;;31555;TOULOUSE;FEMME;Laure;8;;
2005;;31555;TOULOUSE;FEMME;Rose;8;;
2005;;31555;TOULOUSE;FEMME;Angelina;8;;
2005;;31555;TOULOUSE;FEMME;Lou-Ann;8;;
2005;;31555;TOULOUSE;FEMME;Marina;8;;
2005;;31555;TOULOUSE;FEMME;Elina;8;;
2005;;31555;TOULOUSE;FEMME;Lily;8;;
2005;;31555;TOULOUSE;FEMME;Eve;8;;
2005;;31555;TOULOUSE;FEMME;Stella;8;;
2005;;31555;TOULOUSE;FEMME;Paola;8;;
2005;;31555;TOULOUSE;FEMME;Flavie;8;;
2005;;31555;TOULOUSE;HOMME;Ludovic;8;;
2005;;31555;TOULOUSE;HOMME;Nils;8;;
2005;;31555;TOULOUSE;HOMME;Nabil;8;;
2005;;31555;TOULOUSE;HOMME;Gregoire;8;;
2005;;31555;TOULOUSE;FEMME;Laurine;8;;
2005;;31555;TOULOUSE;HOMME;Remy;8;;
2005;;31555;TOULOUSE;HOMME;Elouan;8;;
2005;;31555;TOULOUSE;HOMME;Marc;8;;
2005;;31555;TOULOUSE;HOMME;Florent;8;;
2005;;31555;TOULOUSE;HOMME;Celian;8;;
2005;;31555;TOULOUSE;HOMME;Kevin;8;;
2005;;31555;TOULOUSE;HOMME;Cyprien;8;;
2005;;31555;TOULOUSE;FEMME;Emeline;7;;
2005;;31555;TOULOUSE;FEMME;Daphne;7;;
2005;;31555;TOULOUSE;FEMME;Nesrine;7;;
2005;;31555;TOULOUSE;FEMME;Emmy;7;;
2005;;31555;TOULOUSE;FEMME;Sabrina;7;;
2005;;31555;TOULOUSE;FEMME;Prune;7;;
2005;;31555;TOULOUSE;FEMME;Melissa;7;;
2005;;31555;TOULOUSE;FEMME;Maeva;7;;
2005;;31555;TOULOUSE;HOMME;Luc;7;;
2005;;31555;TOULOUSE;FEMME;Iris;7;;
2005;;31555;TOULOUSE;FEMME;Roxane;7;;
2005;;31555;TOULOUSE;FEMME;Angele;7;;
2005;;31555;TOULOUSE;FEMME;Constance;7;;
2005;;31555;TOULOUSE;FEMME;Line;7;;
2005;;31555;TOULOUSE;HOMME;Wassim;7;;
2005;;31555;TOULOUSE;HOMME;Lois;7;;
2005;;31555;TOULOUSE;HOMME;Jeremie;7;;
2005;;31555;TOULOUSE;HOMME;Elliot;7;;
2005;;31555;TOULOUSE;HOMME;Owen;7;;
2005;;31555;TOULOUSE;HOMME;Lucien;7;;
2005;;31555;TOULOUSE;HOMME;Fabio;7;;
2005;;31555;TOULOUSE;FEMME;Norah;7;;
2005;;31555;TOULOUSE;FEMME;Maissa;7;;
2005;;31555;TOULOUSE;FEMME;Cassandra;7;;
2005;;31555;TOULOUSE;FEMME;Alycia;7;;
2005;;31555;TOULOUSE;HOMME;Angel;7;;
2005;;31555;TOULOUSE;HOMME;Nolann;7;;
2005;;31555;TOULOUSE;FEMME;Siham;7;;
2005;;31555;TOULOUSE;HOMME;Fabien;7;;
2005;;31555;TOULOUSE;HOMME;Olivier;7;;
2005;;31555;TOULOUSE;HOMME;Alexy;7;;
2005;;31555;TOULOUSE;HOMME;Matthias;7;;
2005;;31555;TOULOUSE;HOMME;Alan;7;;
2005;;31555;TOULOUSE;HOMME;Elie;7;;
2005;;31555;TOULOUSE;HOMME;Loann;6;;
2005;;31555;TOULOUSE;FEMME;Maya;6;;
2005;;31555;TOULOUSE;HOMME;Camille;6;;
2005;;31555;TOULOUSE;HOMME;Giovanni;6;;
2005;;31555;TOULOUSE;FEMME;Maiwenn;6;;
2005;;31555;TOULOUSE;HOMME;Tanguy;6;;
2005;;31555;TOULOUSE;HOMME;Gaetan;6;;
2005;;31555;TOULOUSE;FEMME;Oceane;6;;
2005;;31555;TOULOUSE;FEMME;Nadia;6;;
2005;;31555;TOULOUSE;FEMME;Sophia;6;;
2005;;31555;TOULOUSE;FEMME;Aurelie;6;;
2005;;31555;TOULOUSE;FEMME;Orlane;6;;
2005;;31555;TOULOUSE;FEMME;Lena;6;;
2005;;31555;TOULOUSE;HOMME;Marwan;6;;
2005;;31555;TOULOUSE;FEMME;Paloma;6;;
2005;;31555;TOULOUSE;HOMME;Marin;6;;
2005;;31555;TOULOUSE;HOMME;Emilien;6;;
2005;;31555;TOULOUSE;HOMME;Sabri;6;;
2005;;31555;TOULOUSE;HOMME;Flavien;6;;
2005;;31555;TOULOUSE;HOMME;Adem;6;;
2005;;31555;TOULOUSE;FEMME;Josephine;6;;
2005;;31555;TOULOUSE;HOMME;Ilyes;6;;
2005;;31555;TOULOUSE;HOMME;Elian;6;;
2005;;31555;TOULOUSE;HOMME;Hamza;6;;
2005;;31555;TOULOUSE;HOMME;Youssef;6;;
2005;;31555;TOULOUSE;HOMME;Kelyan;6;;
2005;;31555;TOULOUSE;HOMME;Cesar;6;;
2005;;31555;TOULOUSE;HOMME;Andy;6;;
2005;;31555;TOULOUSE;HOMME;Amaury;6;;
2005;;31555;TOULOUSE;HOMME;Ismael;6;;
